campus_id,campus,state,professor_name,evidence_state,course_code,source_quality,confidence,source_url,source_domain,term,year
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Larry Stephens,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=503840,lighthouse.apps.austincc.edu,,
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Larry Stephens,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://minutes.apps.austincc.edu/meeting/1381,minutes.apps.austincc.edu,,
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Larry Stephens,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=507690,lighthouse.apps.austincc.edu,,
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Larry Stephens,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=508437,lighthouse.apps.austincc.edu,,
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Kimberly Cameron,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=490392,lighthouse.apps.austincc.edu,Fall,2023
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Reed Peoples,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=478236,lighthouse.apps.austincc.edu,Spring,2023
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,La Tasha Roberts,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=478236,lighthouse.apps.austincc.edu,Spring,2023
e1d3aaab-0722-4800-8b9d-2eedf84393b8,Austin Community College,TX,Michael Midgley,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://lighthouse.apps.austincc.edu/faculty/syllabus?id=521982,lighthouse.apps.austincc.edu,Fall,2024
e1d6c67e-a2ef-4de5-bef9-43f4c3e2170a,Northeast Texas Community College,TX,Heidi Wooten,LIKELY_INTRO1,,HIGH,Medium,https://www.ntcc.edu/sites/default/files/hb2504/documents/12248.pdf,ntcc.edu,Summer,2024
e5a2e787-fab4-48e5-902c-7b3159cd9d62,University of Waterloo,ON,Duane Kennedy,LIKELY_INTRO1,,HIGH,Medium,https://uwaterloo.ca/school-of-accounting-and-finance/sites/default/files/uploads/documents/afm401_syllabus_with_class_schedule_fall2022.pdf,uwaterloo.ca,Fall,2022
e5a2e787-fab4-48e5-902c-7b3159cd9d62,University of Waterloo,ON,Hari Stirbet,LIKELY_INTRO1,,HIGH,Medium,https://uwaterloo.ca/school-environment-enterprise-development/sites/default/files/uploads/files/indev_202_w21syllabus_0.pdf,uwaterloo.ca,Winter,2021
e631c8de-37a3-4aae-a948-a64bd20ea4c5,University of Arkansas,AR,Dr. Michael Popp,LIKELY_INTRO1,ACCT 2013,HIGH,Medium,https://agribusiness.uark.edu/academics/graduates/AGEC-44003-Syllabus-Undergraduate.pdf,agribusiness.uark.edu,Fall,2024
e631c8de-37a3-4aae-a948-a64bd20ea4c5,University of Arkansas,AR,Dr. Michael Popp,LIKELY_INTRO1,ACCT 2013,HIGH,Medium,https://agribusiness.uark.edu/_resources/pdf/Syllabi/2019/Fall/AGEC_4403_Fall_2019.pdf,agribusiness.uark.edu,Fall,2019
e631c8de-37a3-4aae-a948-a64bd20ea4c5,University of Arkansas,AR,Dr. Bruce L. Ahrendsen,LIKELY_INTRO1,ACCT 2013,HIGH,Medium,https://agribusiness.uark.edu/_resources/pdf/Syllabi/2018/4143-syllabus-fa18.pdf,agribusiness.uark.edu,Fall,2018
e631c8de-37a3-4aae-a948-a64bd20ea4c5,University of Arkansas,AR,John Lea Turner,LIKELY_INTRO1,ACCT 2013,HIGH,Medium,https://agribusiness.uark.edu/_resources/pdf/Syllabi/2018/4143-syllabus-fa18.pdf,agribusiness.uark.edu,Fall,2018
e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,"Hutchens, M",CONFIRMED_INTRO1,,HIGH,High,https://courses.illinois.edu/schedule/2026/spring/ACCY/398,courses.illinois.edu,Spring,2026
e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,"Kustanovich, M",CONFIRMED_INTRO1,,HIGH,High,https://courses.illinois.edu/schedule/2026/spring/ACCY/398,courses.illinois.edu,Spring,2026
e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,"Sternburg, T",CONFIRMED_INTRO1,,HIGH,High,https://courses.illinois.edu/schedule/2026/spring/ACCY/398,courses.illinois.edu,Spring,2026
e6b5ba83-78a8-4275-b758-d5f630bc1d18,University of Illinois,IL,"Ulla, J",CONFIRMED_INTRO1,,HIGH,High,https://courses.illinois.edu/schedule/2026/spring/ACCY/419,courses.illinois.edu,Spring,2026
ec4f4635-fa9b-41eb-ac1c-5c61a8722b97,Salisbury University,MD,K.J. Smith,LIKELY_INTRO1,ACCT 201,HIGH,Medium,https://faculty.salisbury.edu/~kjsmith/305schF14.htm,faculty.salisbury.edu,Fall,2014
ed42ab17-05f4-4d3b-8654-fcd952a706fb,McGill University,QC,Peter SH. Oh,LIKELY_INTRO1,,HIGH,Medium,https://www.mcgill.ca/desautels/files/desautels/acct-706-syllabus-fall-2019.pdf,mcgill.ca,Fall,2019
ed42ab17-05f4-4d3b-8654-fcd952a706fb,McGill University,QC,Jingjing Zhang,LIKELY_INTRO1,,HIGH,Medium,https://www.mcgill.ca/desautels/files/desautels/acct-706-syllabus-fall-2019.pdf,mcgill.ca,Fall,2019
ef616b59-8e53-47b5-b818-7ccc0a2ad6c8,Case Western Reserve Univ,OH,"Barrus, M",LIKELY_INTRO1,,HIGH,Medium,https://webapps.case.edu/registrar/course-listings?subject=ACCT&term=2238,webapps.case.edu,Fall,2023
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Johnson D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Yang Y,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Mari R,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Zhang I,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Smith Jones L,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Sinha D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Huang X,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Lacey J,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Masterson M,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Staff,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2026/By_College/ACCT.html,web.csulb.edu,Fall,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Johnson D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Zhang I,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Sinha D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Sundararaman R,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Mari R,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Yang Y,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Spring_2026/By_College/ACCT.html,web.csulb.edu,Spring,2026
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Kabutey M,LIKELY_INTRO1,,HIGH,Medium,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2023/By_College/ACCT.html,web.csulb.edu,Fall,2023
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Hao P,LIKELY_INTRO1,,HIGH,Medium,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2023/By_College/ACCT.html,web.csulb.edu,Fall,2023
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Lin P,LIKELY_INTRO1,,HIGH,Medium,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2023/By_College/ACCT.html,web.csulb.edu,Fall,2023
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Johnson D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Yang Y,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Masterson M,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Zhang I,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Sundararaman R,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Smith Jones L,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Sinha D,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Huang X,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f003c714-618d-421f-a448-69140e495edc,"Calif State Univ, Long Beach Long",CA,Galeas M,CONFIRMED_INTRO1,,HIGH,High,https://web.csulb.edu/depts/enrollment/registration/class_schedule/Fall_2025/By_College/ACCT.html,web.csulb.edu,Fall,2025
f25abc44-579d-46cf-8561-39f3ba1e8480,Adrian College,MI,Terence Sheehan,CONFIRMED_INTRO1,,HIGH,High,https://www.adrian.edu/files/assets/schedspring.pdf,adrian.edu,Spring,2026
f25abc44-579d-46cf-8561-39f3ba1e8480,Adrian College,MI,LCMC/RIZE Staff,CONFIRMED_INTRO1,,HIGH,High,https://www.adrian.edu/files/assets/schedspring.pdf,adrian.edu,Spring,2026
f47c0997-2c32-4abf-b468-ae3e6e8b0f8d,Modesto Junior College,CA,Kenneth Tam,LIKELY_INTRO1,,HIGH,Medium,https://www.mjc.edu/directory/tamk,mjc.edu,,
f5cf7de4-6d61-4eee-aa1f-f7c6d00324af,Bradley University,IL,Arlyn Rubash,LIKELY_INTRO1,ATG 157,HIGH,Medium,https://personalpages.bradley.edu/~arr/courses/322/syllabus.html,personalpages.bradley.edu,,2018
f5cf7de4-6d61-4eee-aa1f-f7c6d00324af,Bradley University,IL,Dr. Arlyn R. Rubash,LIKELY_INTRO1,ATG 157,HIGH,Medium,https://personalpages.bradley.edu/~arr/courses/322/ss2/syllabus.html,personalpages.bradley.edu,Summer,2017
f88bae89-d063-4a50-9351-f473303841c8,Florida Gulf Coast University,FL,Jacqueline Conrecode,POSSIBLE_INTRO1,ACG 2021,HIGH,Low,https://www.fgcu.edu/about/officeoftheprovost/spoi,fgcu.edu,,
f88bae89-d063-4a50-9351-f473303841c8,Florida Gulf Coast University,FL,Richard Speziale,LIKELY_INTRO1,ACG 2021,HIGH,Medium,https://fgcu-web04.fgcu.edu/syllabi/202001/13304/13304_202001.pdf,fgcu-web04.fgcu.edu,Spring,2020
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/programs/business/course-schedule/classes/2026/Fall/900/all?sort=title,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2022/Fall/900/UGRD,registrar-prod.unet.brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/programs/business/course-schedule/classes/2025/Spring/900/all?sort=instructor,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/courses/1600/UGRD,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/registrar/schedule/classes/2023/spring/1600/UGRD,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Hagit Weihs,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2024/Fall/1600/UGRD,registrar-prod.unet.brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Business Program,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/registrar/bulletin/2007-2008/95-97.pdf,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Business Program,POSSIBLE_INTRO1,BUS 6a,HIGH,Low,https://www.brandeis.edu/programs/business/course-schedule/course?acad_year=2024&crse_id=013499&strm=1241&class_section=1,brandeis.edu,,
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Hagit Weihs,CONFIRMED_INTRO1,BUS 6a,HIGH,High,https://www.brandeis.edu/courses/900/UGRD,brandeis.edu,Fall,2026
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,CONFIRMED_INTRO1,BUS 6a,HIGH,High,https://www.brandeis.edu/courses/900/UGRD,brandeis.edu,Fall,2026
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Eneda Golemi,CONFIRMED_INTRO1,BUS 6a,HIGH,High,https://www.brandeis.edu/courses/900/UGRD,brandeis.edu,Fall,2026
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Hagit Weihs,LIKELY_INTRO1,BUS 6a,HIGH,Medium,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2023/Fall/900/UGRD,registrar-prod.unet.brandeis.edu,Fall,2023
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Hagit Weihs,CONFIRMED_INTRO1,BUS 6a,HIGH,High,https://registrar-prod.unet.brandeis.edu/registrar/schedule/search?strm=1211&view=all&status=&subject=900&time=time&day=mon&day=tues&day=wed&day=thurs&day=fri&start_time=07%3A00%3A00&end_time=22%3A30%3A00&block=&keywords=&order=class&search=Search&subsequent=1&page=,registrar-prod.unet.brandeis.edu,Spring,2025
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Hagit Weihs,LIKELY_INTRO1,BUS 6a,HIGH,Medium,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2023/Spring/900/UGRD,registrar-prod.unet.brandeis.edu,Spring,2023
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Eneda Golemi,LIKELY_INTRO1,BUS 6a,HIGH,Medium,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2023/Spring/900/UGRD,registrar-prod.unet.brandeis.edu,Spring,2023
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Divya Khaitan,LIKELY_INTRO1,BUS 6a,HIGH,Medium,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2023/Spring/900/UGRD,registrar-prod.unet.brandeis.edu,Spring,2023
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,Matthew Petit,LIKELY_INTRO1,BUS 6a,HIGH,Medium,https://registrar-prod.unet.brandeis.edu/registrar/schedule/classes/2023/Spring/900/UGRD,registrar-prod.unet.brandeis.edu,Spring,2023
f9cf5367-8e29-402c-872b-4ed82c646921,Pratt Institute-Main,,Addison Godel,LIKELY_INTRO1,ACCT-1971,HIGH,Medium,https://digitalcommons.njit.edu/cgi/viewcontent.cgi?article=1002&context=arch-syllabi,digitalcommons.njit.edu,Spring,2024
f9cf5367-8e29-402c-872b-4ed82c646921,Pratt Institute-Main,,Aditya Rao,LIKELY_INTRO1,ACCT-1971,HIGH,Medium,https://digitalcommons.njit.edu/cgi/viewcontent.cgi?article=1002&context=arch-syllabi,digitalcommons.njit.edu,Spring,2024
f9cf5367-8e29-402c-872b-4ed82c646921,Pratt Institute-Main,,Mansi Shah,LIKELY_INTRO1,ACCT-1971,HIGH,Medium,https://digitalcommons.njit.edu/cgi/viewcontent.cgi?article=1002&context=arch-syllabi,digitalcommons.njit.edu,Spring,2024
f9cf5367-8e29-402c-872b-4ed82c646921,Pratt Institute-Main,,Dhrumee Shah,LIKELY_INTRO1,ACCT-1971,HIGH,Medium,https://digitalcommons.njit.edu/cgi/viewcontent.cgi?article=1002&context=arch-syllabi,digitalcommons.njit.edu,Spring,2024
f9cf5367-8e29-402c-872b-4ed82c646921,Pratt Institute-Main,,Alison Lefkovitz,LIKELY_INTRO1,ACCT-1971,HIGH,Medium,https://history.njit.edu/sites/history/files/Hist%20369%20syllabus%202017.pdf,history.njit.edu,Fall,2017
faa7ada5-f035-43db-acbe-b76cf60cd37b,DePaul University,IL,"Shannon, Donald S.",LIKELY_INTRO1,,HIGH,Medium,https://condor.depaul.edu/~dshannon/acc206sy.htm,condor.depaul.edu,,1998
faa7ada5-f035-43db-acbe-b76cf60cd37b,DePaul University,IL,K. Stevens,LIKELY_INTRO1,,HIGH,Medium,https://condor.depaul.edu/kstevens/accy500/syl500.html,condor.depaul.edu,,
faa7ada5-f035-43db-acbe-b76cf60cd37b,DePaul University,IL,Mark McCarthy,LIKELY_INTRO1,,HIGH,Medium,https://condor.depaul.edu/jmoore/resources/mmccarth/acc500.php,condor.depaul.edu,,2007
faa7ada5-f035-43db-acbe-b76cf60cd37b,DePaul University,IL,Joel Bernstein,LIKELY_INTRO1,,HIGH,Medium,https://condor.depaul.edu/jbernste/is370_2_syllabus.asp,condor.depaul.edu,Spring,2003
fdafc302-1ea9-40ad-8fba-16a8b1d187e0,University of New Orleans New,LA,Joseph D. Beams,LIKELY_INTRO1,,HIGH,Medium,https://scholarworks.uno.edu/syllabi/,scholarworks.uno.edu,,2015
fdafc302-1ea9-40ad-8fba-16a8b1d187e0,University of New Orleans New,LA,John C. Gardner,LIKELY_INTRO1,,HIGH,Medium,https://scholarworks.uno.edu/cgi/viewcontent.cgi?article=1036&context=syllabi,scholarworks.uno.edu,Fall,2015
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Stephanie Ross,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://orion.sfasu.edu/courseinformation/syl/202302/ACCT3301500.pdf,orion.sfasu.edu,,
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Alisha Collins,POSSIBLE_INTRO1,ACCT 2301,HIGH,Low,https://orion.sfasu.edu/courseinformation/syl/202202/ACCT23015.pdf,orion.sfasu.edu,,
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Dr. Kelly Noe,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://orion.sfasu.edu/courseinformation/syl/202301/ACCT23013.pdf,orion.sfasu.edu,Fall,2023
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Hunter Throckmorton,CONFIRMED_INTRO1,ACCT 2301,HIGH,High,https://orion.sfasu.edu/courseinformation/syl/202503/ACCT2302500.pdf,orion.sfasu.edu,Summer,2025
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Jose G. Vega,CONFIRMED_INTRO1,ACCT 2301,HIGH,High,https://orion.sfasu.edu/courseinformation/syl/202501/ACCT23023.pdf,orion.sfasu.edu,Fall,2025
fefc04a6-4fad-4a75-a7ff-1bf58ff91bec,Stephen F. Austin State University,TX,Dr. Brandon Ater,LIKELY_INTRO1,ACCT 2301,HIGH,Medium,https://orion.sfasu.edu/courseinformation/syl/202402/ACCT23013.pdf,orion.sfasu.edu,Spring,2024
